,max_depth,max_features,min_samples_leaf,min_samples_split,n_estimators,Accuracy,Precision,Recall
10187,890,sqrt,4,5,16,0.9333333333333333,0.9444444444444445,0.9333333333333332
10188,890,sqrt,4,5,17,0.9,0.923076923076923,0.9
10189,890,sqrt,4,5,18,0.9,0.923076923076923,0.9
10190,890,sqrt,4,5,19,0.9,0.923076923076923,0.9
10191,890,sqrt,4,5,20,0.9,0.923076923076923,0.9
10192,890,sqrt,4,8,5,0.9333333333333333,0.9444444444444445,0.9333333333333332
10193,890,sqrt,4,8,6,0.9,0.923076923076923,0.9
10194,890,sqrt,4,8,7,0.9666666666666667,0.9696969696969697,0.9666666666666667
10195,890,sqrt,4,8,8,0.9,0.923076923076923,0.9
10196,890,sqrt,4,8,9,0.9,0.923076923076923,0.9
10197,890,sqrt,4,8,10,0.9,0.923076923076923,0.9
10198,890,sqrt,4,8,11,0.9666666666666667,0.9696969696969697,0.9666666666666667
10199,890,sqrt,4,8,12,0.9333333333333333,0.9444444444444445,0.9333333333333332
10200,890,sqrt,4,8,13,0.9,0.923076923076923,0.9
10201,890,sqrt,4,8,14,0.9,0.923076923076923,0.9
10202,890,sqrt,4,8,15,0.8666666666666667,0.9047619047619048,0.8666666666666667
10203,890,sqrt,4,8,16,0.9,0.923076923076923,0.9
10204,890,sqrt,4,8,17,0.9,0.923076923076923,0.9
10205,890,sqrt,4,8,18,0.9,0.923076923076923,0.9
10206,890,sqrt,4,8,19,0.9333333333333333,0.9444444444444445,0.9333333333333332
10207,890,sqrt,4,8,20,0.9666666666666667,0.9696969696969697,0.9666666666666667
10208,890,sqrt,4,11,5,0.9333333333333333,0.9444444444444445,0.9333333333333332
10209,890,sqrt,4,11,6,0.9,0.923076923076923,0.9
10210,890,sqrt,4,11,7,0.9666666666666667,0.9696969696969697,0.9666666666666667
10211,890,sqrt,4,11,8,0.9333333333333333,0.9444444444444445,0.9333333333333332
10212,890,sqrt,4,11,9,0.9,0.923076923076923,0.9
10213,890,sqrt,4,11,10,0.9,0.923076923076923,0.9
10214,890,sqrt,4,11,11,0.9,0.923076923076923,0.9
10215,890,sqrt,4,11,12,0.9,0.923076923076923,0.9
10216,890,sqrt,4,11,13,0.9,0.923076923076923,0.9
10217,890,sqrt,4,11,14,0.9,0.923076923076923,0.9
10218,890,sqrt,4,11,15,0.9,0.923076923076923,0.9
10219,890,sqrt,4,11,16,0.9,0.923076923076923,0.9
10220,890,sqrt,4,11,17,0.9666666666666667,0.9696969696969697,0.9666666666666667
10221,890,sqrt,4,11,18,0.9,0.923076923076923,0.9
10222,890,sqrt,4,11,19,0.9,0.923076923076923,0.9
10223,890,sqrt,4,11,20,0.9,0.923076923076923,0.9
10224,890,sqrt,4,14,5,0.9,0.923076923076923,0.9
10225,890,sqrt,4,14,6,0.9,0.923076923076923,0.9
10226,890,sqrt,4,14,7,0.9666666666666667,0.9696969696969697,0.9666666666666667
10227,890,sqrt,4,14,8,0.9,0.923076923076923,0.9
10228,890,sqrt,4,14,9,0.9666666666666667,0.9696969696969697,0.9666666666666667
10229,890,sqrt,4,14,10,0.9666666666666667,0.9696969696969697,0.9666666666666667
10230,890,sqrt,4,14,11,0.9,0.923076923076923,0.9
10231,890,sqrt,4,14,12,0.9,0.923076923076923,0.9
10232,890,sqrt,4,14,13,0.9,0.923076923076923,0.9
10233,890,sqrt,4,14,14,0.9333333333333333,0.9444444444444445,0.9333333333333332
10234,890,sqrt,4,14,15,0.9,0.923076923076923,0.9
10235,890,sqrt,4,14,16,0.8666666666666667,0.9047619047619048,0.8666666666666667
10236,890,sqrt,4,14,17,0.9,0.923076923076923,0.9
10237,890,sqrt,4,14,18,0.9,0.923076923076923,0.9
10238,890,sqrt,4,14,19,0.9,0.923076923076923,0.9
10239,890,sqrt,4,14,20,0.9,0.923076923076923,0.9
10240,890,sqrt,6,2,5,0.8666666666666667,0.9047619047619048,0.8666666666666667
10241,890,sqrt,6,2,6,0.9333333333333333,0.9444444444444445,0.9333333333333332
